P0L0W-1R0,P1L1W-1R1,P2L3W-1R1,P1L4W-1R1,P2L7W-1R1,P1L3W-1R4,P2L6W-1R1,P1L5W-1R4,P2L2W-1R4,P1L7W-1R4,P2L6W-1R4,P1L2W-1R4,P2L6W-1R16,P1L6W-1R4,P2L5W-1R16,P1L5W-1R4,P2L7W-1R16,P1L6W-1R4,P2L2W-1R16,P1L5W-1R4,P2L4W-1R16,P1L4W1R64
P0L0W-1R0,P1L3W-1R1,P2L6W-1R1,P1L1W-1R1,P2L2W-1R1,P1L2W-1R4,P2L3W-1R4,P1L3W-1R16,P2L3W-1R4,P1L6W-1R16,P2L1W-1R4,P1L1W-1R16,P2L2W-1R16,P1L4W-1R16,P2L4W-1R16,P1L4W-1R16,P2L4W-1R16,P1L4W-1R16,P2L4W-1R16,P1L2W-1R16,P2L7W-1R16,P1L3W-1R16,P2L5W-1R16,P1L7W-1R16,P2L3W-1R16,P1L5W-1R16,P2L6W-1R16,P1L7W-1R16,P2L1W-1R16,P1L6W-1R16,P2L5W-1R16,P1L1W-1R16,P2L2W-1R16,P1L2W-1R16,P2L6W-1R16,P1L6W-1R16,P2L5W-1R16,P1L5W-1R16,P2L7W-1R16,P1L1W-1R16,P2L5W-1R16,P1L7W-1R16,P2L7W0R16
P0L0W-1R0,P1L2W-1R1,P2L6W-1R1,P1L3W-1R4,P2L1W-1R1,P1L6W-1R4,P2L7W-1R1,P1L7W-1R4,P2L1W-1R4,P1L4W-1R16,P2L5W-1R4,P1L7W-1R16,P2L6W-1R4,P1L3W-1R16,P2L6W-1R4,P1L7W-1R16,P2L7W-1R4,P1L5W-1R16,P2L4W-1R4,P1L5W-1R16,P2L1W-1R16,P1L1W-1R16,P2L2W-1R16,P1L2W1R64
P0L0W-1R0,P1L7W-1R1,P2L5W-1R1,P1L5W-1R1,P2L3W-1R1,P1L2W-1R1,P2L6W-1R1,P1L4W-1R4,P2L1W-1R1,P1L5W-1R4,P2L5W-1R1,P1L5W-1R4,P2L1W-1R4,P1L5W-1R4,P2L3W-1R4,P1L4W-1R4,P2L2W-1R16,P1L3W-1R4,P2L6W-1R16,P1L1W-1R4,P2L1W-1R16,P1L2W-1R16,P2L4W-1R16,P1L6W-1R16,P2L6W-1R16,P1L6W-1R16,P2L2W-1R16,P1L3W-1R16,P2L4W-1R16,P1L4W1R64
P0L0W-1R0,P1L3W-1R1,P2L7W-1R1,P1L5W-1R1,P2L7W-1R4,P1L5W-1R4,P2L4W-1R4,P1L2W-1R4,P2L1W-1R4,P1L2W-1R4,P2L7W-1R16,P1L7W-1R4,P2L2W-1R16,P1L7W-1R4,P2L3W-1R16,P1L1W-1R4,P2L1W-1R16,P1L1W-1R4,P2L4W-1R16,P1L1W-1R4,P2L4W-1R16,P1L3W-1R4,P2L4W2R64
P0L0W-1R0,P1L7W-1R1,P2L2W-1R1,P1L5W-1R1,P2L4W-1R1,P1L4W-1R1,P2L3W-1R16,P1L1W-1R1,P2L7W-1R16,P1L7W-1R1,P2L7W-1R16,P1L3W-1R4,P2L4W-1R16,P1L4W-1R4,P2L1W-1R16,P1L4W-1R4,P2L5W-1R16,P1L3W-1R4,P2L2W-1R16,P1L2W-1R4,P2L2W-1R16,P1L1W-1R16,P2L2W-1R16,P1L3W-1R16,P2L3W-1R16,P1L5W-1R16,P2L6W-1R16,P1L6W-1R16,P2L5W-1R16,P1L5W-1R16,P2L5W-1R16,P1L6W-1R16,P2L6W-1R16,P1L6W-1R16,P2L7W-1R16,P1L6W1R64
P0L0W-1R0,P1L3W-1R1,P2L2W-1R1,P1L2W-1R1,P2L3W-1R4,P1L1W-1R4,P2L4W-1R4,P1L4W-1R4,P2L2W-1R16,P1L1W-1R4,P2L1W-1R16,P1L1W-1R4,P2L2W-1R16,P1L4W-1R4,P2L2W-1R16,P1L2W-1R4,P2L1W-1R16,P1L7W-1R4,P2L4W-1R16,P1L5W-1R4,P2L3W-1R16,P1L5W-1R4,P2L4W-1R16,P1L3W-1R4,P2L3W2R64
P0L0W-1R0,P1L5W-1R1,P2L6W-1R1,P1L2W-1R1,P2L2W-1R1,P1L2W-1R1,P2L7W-1R1,P1L7W-1R1,P2L3W-1R1,P1L3W-1R4,P2L4W-1R4,P1L2W-1R4,P2L5W-1R4,P1L5W-1R4,P2L4W-1R4,P1L4W-1R16,P2L3W-1R4,P1L6W-1R16,P2L5W-1R4,P1L4W-1R16,P2L3W-1R4,P1L3W-1R16,P2L2W-1R4,P1L2W-1R16,P2L7W-1R4,P1L4W-1R16,P2L4W-1R4,P1L1W-1R16,P2L1W-1R4,P1L1W-1R16,P2L5W-1R4,P1L6W-1R16,P2L6W-1R4,P1L6W-1R16,P2L7W-1R4,P1L5W-1R16,P2L3W-1R4,P1L7W-1R16,P2L6W-1R4,P1L7W-1R16,P2L1W-1R4,P1L1W-1R16,P2L1W0R4
P0L0W-1R0,P1L7W-1R1,P2L2W-1R1,P1L6W-1R1,P2L6W-1R1,P1L2W-1R1,P2L6W-1R4,P1L1W-1R4,P2L6W-1R16,P1L6W-1R4,P2L7W-1R16,P1L6W-1R4,P2L3W-1R16,P1L4W-1R4,P2L5W-1R16,P1L1W-1R4,P2L1W-1R16,P1L3W-1R16,P2L4W-1R16,P1L5W-1R16,P2L4W-1R16,P1L7W-1R16,P2L7W-1R16,P1L3W-1R16,P2L3W-1R16,P1L4W1R64
P0L0W-1R0,P1L5W-1R1,P2L1W-1R1,P1L1W-1R1,P2L4W-1R1,P1L1W-1R4,P2L7W-1R1,P1L5W-1R4,P2L5W-1R1,P1L4W-1R4,P2L5W-1R4,P1L4W-1R4,P2L4W-1R4,P1L6W-1R4,P2L6W-1R4,P1L3W-1R4,P2L3W-1R4,P1L3W-1R4,P2L3W-1R16,P1L2W-1R4,P2L2W-1R16,P1L2W1R64
